% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=91562, Sun Jun 21 09:08:42 2026, <python>{}</python>
79 1106 1.9395931864462528 1.9341129105125652 -42.32742809460709 -3.6206335507408063e+01 -22.615476092095715 0.24675692696659723 14.272050900633019 -31.867578832171212 nan 1.0   
80 1120 1.9252002021313894 1.9295310031895316 -42.32742809460709 -4.0383983301853185e+01 -31.021412917315 11.013201995287648 17.044178030947027 -34.92822019812854 nan 1.0   
81 1134 1.8904661319542673 1.9305781667030106 -45.169691308390945 -4.5169691308390945e+01 -24.029684286369175 -18.300611250896356 13.556668076468284 -35.31051047351939 nan 1.0   
82 1148 1.869646313366785 1.943947336430493 -45.169691308390945 -4.1945352277012731e+01 -30.44308767636163 -2.8152503831365365 14.417464924099285 -35.23994500258277 nan 1.0   
83 1162 1.8342876929440362 1.9422808502573958 -47.37130606492278 -4.7371306064922777e+01 -31.787777747243176 -26.410441123437522 5.050108188701728 -35.989672719499296 nan 1.1   
84 1176 1.7763727413249977 1.930968221610753 -47.37130606492278 -3.9640016097129696e+01 -30.083130548047205 -18.885289130824553 8.973757056803375 -34.9379934680892 nan 1.1   
85 1190 1.7282588769333862 1.9354819086284107 -50.2609619210313 -5.0260961921031303e+01 -30.068853133292848 -9.886169853804887 10.215935887416162 -34.1178663041709 nan 1.1   
86 1204 1.6552605468301875 1.9414749072281057 -50.2609619210313 -4.6172560752979287e+01 -33.72950206993843 -1.6145031605898126 16.473513148904143 -38.33352007406532 nan 1.1   
87 1218 1.5836752926668765 1.9466649973079084 -50.2609619210313 -4.9154035520969501e+01 -35.517634022263096 -21.179616284613044 10.143948597161863 -41.734387161451615 nan 1.1   
88 1232 1.5289568557771165 1.946545270435675 -54.272838493620604 -5.4272838493620604e+01 -41.10566214801854 -21.435500895035467 7.392617921691496 -45.69431730729157 nan 1.1   
89 1246 1.5060581670039153 1.942945448888816 -55.189174434900885 -5.5189174434900885e+01 -43.77438117944628 -36.72562347587736 6.18528383423746 -48.7998824520974 nan 1.1   
90 1260 1.4893162561532198 1.9413118434404986 -62.128473925996836 -6.2128473925996836e+01 -49.38675814037461 -31.731257338838812 4.762449988801215 -52.33961448208874 nan 1.1   
91 1274 1.4568759607158626 1.9453994680273368 -62.128473925996836 -5.6849428110642236e+01 -50.775021596735485 -33.71662344700283 8.595786513397336 -55.447473016148564 nan 1.1   
92 1288 1.4421573734424633 1.9477992173055665 -64.15304413220635 -6.4153044132206347e+01 -47.837572009674346 -31.342833471171407 11.266544884596257 -55.92745086387322 nan 1.2   
93 1302 1.4233519518101616 1.9519996638765913 -64.15304413220635 -6.0875703047017069e+01 -51.661902289382375 -36.37664983549211 9.847542353172578 -55.26641659148646 nan 1.2   
